measurement_id,record_id,property,value_canonical,unit_canonical,source_file,source_sheet,source_row,material_family,form_factor,comparison_scope,source_citation_class,evidence_tier,comparison_note
meas_307e2245ece8,rec_7ad5b7a404bd,density,1300.0,kg/m^3,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_024ba606531e,rec_7ad5b7a404bd,specific_volume,0.0007692307692307692,m^3/kg,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_f5efd8c69be4,rec_7ad5b7a404bd,diameter,9e-06,m,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_ca1b5b440cac,rec_7ad5b7a404bd,linear_density,1e-06,kg/m,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_6dceeb184590,rec_7ad5b7a404bd,specific_strength,969000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_6d28398aa480,rec_7ad5b7a404bd,tensile_strength,1000000000.0,Pa,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_8c337c4eb269,rec_7ad5b7a404bd,specific_modulus,92307692.3076923,N m/kg,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_71ce1c55a929,rec_7ad5b7a404bd,initial_modulus,120000000000.0,Pa,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_210fa9901c27,rec_7ad5b7a404bd,breaking_strain,0.013999999999999999,1,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_4a199c360667,rec_7ad5b7a404bd,electrical_conductivity,2900000.0,S/m,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_57d53d446932,rec_7ad5b7a404bd,specific_electrical_conductivity,2230.769230769231,S m^2/kg,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_98f4c8a4b47c,rec_7ad5b7a404bd,thermal_conductivity,380.0,W/m/K,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_a26abda90f05,rec_7ad5b7a404bd,specific_thermal_conductivity,0.2923076923076923,W m^2/K/kg,XiaO_DATA.xlsx,Sheet1,8,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_43f91d2ea304,rec_38eae9663241,density,1650.0,kg/m^3,XiaO_DATA.xlsx,Sheet1,9,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_fbbe257b042f,rec_38eae9663241,specific_volume,0.0006060606060606061,m^3/kg,XiaO_DATA.xlsx,Sheet1,9,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_74593c28a2d6,rec_38eae9663241,diameter,1.9319999999999998e-05,m,XiaO_DATA.xlsx,Sheet1,9,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_a5eede0a6c05,rec_38eae9663241,specific_strength,1280000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,9,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_618095ff713c,rec_38eae9663241,tensile_strength,2112000000.0,Pa,XiaO_DATA.xlsx,Sheet1,9,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_03d1102d9b92,rec_38eae9663241,specific_modulus,48484848.4848485,N m/kg,XiaO_DATA.xlsx,Sheet1,9,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_a1c1eb8b8025,rec_38eae9663241,initial_modulus,80000000000.0,Pa,XiaO_DATA.xlsx,Sheet1,9,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_020020d8d2a3,rec_38eae9663241,breaking_strain,0.018000000000000002,1,XiaO_DATA.xlsx,Sheet1,9,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_d75aa8bc57df,rec_38eae9663241,electrical_conductivity,6100000.0,S/m,XiaO_DATA.xlsx,Sheet1,9,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_25deef84116f,rec_38eae9663241,specific_electrical_conductivity,3696.969696969697,S m^2/kg,XiaO_DATA.xlsx,Sheet1,9,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_ab8c9170d766,rec_070972d62e8c,density,1930.0,kg/m^3,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_fbe98bf843f4,rec_070972d62e8c,specific_volume,0.0005181347150259068,m^3/kg,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_a070baf5767d,rec_070972d62e8c,diameter,8.9e-06,m,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_a105f6ea16e7,rec_070972d62e8c,linear_density,1.2e-07,kg/m,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_fbfdfb1a184b,rec_070972d62e8c,specific_strength,2100000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_06d0341efcfa,rec_070972d62e8c,tensile_strength,4200000000.0,Pa,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_20a8cd8de6a2,rec_070972d62e8c,specific_modulus,48484848.4848485,N m/kg,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_8dac97ab6468,rec_070972d62e8c,initial_modulus,260000000000.0,Pa,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_6cccd794173f,rec_070972d62e8c,breaking_strain,0.035,1,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_6a4f66db5c58,rec_070972d62e8c,work_of_rupture,50000.0,J/kg,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_1e879c057a49,rec_070972d62e8c,electrical_conductivity,10900000.0,S/m,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_a544cc7898b3,rec_070972d62e8c,specific_electrical_conductivity,5647.668393782384,S m^2/kg,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_48ccfc9522ad,rec_070972d62e8c,thermal_conductivity,391.0,W/m/K,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_2f6e3772e13c,rec_070972d62e8c,specific_thermal_conductivity,0.20259067357512953,W m^2/K/kg,XiaO_DATA.xlsx,Sheet1,10,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_f7ece14c8895,rec_a695c08a2b7e,specific_strength,1700000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,12,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_282d9807170b,rec_a695c08a2b7e,specific_modulus,61000000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,12,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_7f20faa09611,rec_a695c08a2b7e,work_of_rupture,100000.0,J/kg,XiaO_DATA.xlsx,Sheet1,12,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_abb73bed66aa,rec_e4195ca77d77,specific_strength,1100000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,13,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_f2ce7479016c,rec_e4195ca77d77,specific_modulus,64000000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,13,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_495da82a5a16,rec_e4195ca77d77,work_of_rupture,80000.0,J/kg,XiaO_DATA.xlsx,Sheet1,13,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_c5052be717b7,rec_e138864c79bf,density,252.60416666666703,kg/m^3,XiaO_DATA.xlsx,Sheet1,14,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_0e58b7a838e7,rec_e138864c79bf,specific_volume,0.0039587628865979324,m^3/kg,XiaO_DATA.xlsx,Sheet1,14,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_81b5d6e0d5c1,rec_e138864c79bf,diameter,1.4279999999999999e-05,m,XiaO_DATA.xlsx,Sheet1,14,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
meas_c553d679e001,rec_e138864c79bf,linear_density,1e-07,kg/m,XiaO_DATA.xlsx,Sheet1,14,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_research_record,primary_literature_candidate,"Research-material record with DOI; still requires sample, unit, and condition curation before public use."
